TS_REDE_es_mean	TS_REDE_ts_mean	TS_REDE_Rel_exp	TS_NEDE_es_mean	TS_NEDE_ts_mean	TS_NEDE_Rel_exp	TS_nonEnhTE_es_mean	TS_nonEnhTE_ts_mean	TS_nonEnhTE_Rel_exp	No_TS_Enh_es_mean	No_TS_Enh_ts_mean	No_TS_Enh_Rel_exp	es_mean	ts_mean	Rel_exp
 	 	 	 	 	 	 	 	 	-4.30975805	-3.63349315		-5.7583725	-5.5821078	
 	 	 	 	 	 	 	 	 	-4.16092075	-3.1506469		-6.96056515	-6.78430055	
 	 	 	 	 	 	 	 	 	-7.29985855	-7.123594		-6.17065425	-5.9943898	
 	 	 	 	 	 	 	 	 	-4.18438135	-4.00811645		-6.0111225	-4.7588561	
 	 	 	 	 	 	 	 	 	-6.6096289	-6.43336415		-5.09854765	-5.705803	
 	 	 	 	 	 	 	 	 	-3.42224785	-1.33177495		-5.8168255	-5.64056085	
 	 	 	 	 	 	 	 	 	-6.64976215	-6.397496		-5.84475565	-5.66849075	
 	 	 	 	 	 	 	 	 	2.0669827	1.3589043	0.7080784	-6.6157205	-5.8634543	
 	 	 	 	 	 	 	 	 	-5.275874	-6.1756102		3.1761438	3.7861835	-0.6100397
 	 	 	 	 	 	 	 	 	-2.4866656	-3.17888375		4.879243	4.3159055	0.5633375
 	 	 	 	 	 	 	 	 	1.76465045	1.74543805	0.0192124	2.64113335	2.02271005	0.6184233
 	 	 	 	 	 	 	 	 	1.203616	1.44760015	-0.24398415	1.26104955	1.80477525	-0.5437257
 	 	 	 	 	 	 	 	 	-1.70395775	-1.14816335		3.76358375	3.45669115	0.3068926
 	 	 	 	 	 	 	 	 	-1.77511015	-0.46120645	-1.3139037	3.3030995	1.918588	1.3845115
 	 	 	 	 	 	 	 	 	1.50304985	1.1941201	0.30892975	1.72073675	0.930267775	0.790468975
 	 	 	 	 	 	 	 	 	-5.5408665	-5.36460185		2.66824735	3.20349015	-0.5352428
 	 	 	 	 	 	 	 	 	-5.43685085	-5.3365875		4.7220193	4.22621	0.495809299999999
 	 	 	 	 	 	 	 	 	-7.7848715	-5.87164065		3.441764	4.02991735	-0.58815335
 	 	 	 	 	 	 	 	 	-5.50193095	-5.32566615		3.76373445	3.73387535	0.0298590999999999
 	 	 	 	 	 	 	 	 	-6.1554145	-7.2161155		3.8083429	3.8867601	-0.0784172000000005
 	 	 	 	 	 	 	 	 	-1.09678119	-2.87396155		3.0613896	2.743857	0.3175326
 	 	 	 	 	 	 	 	 	-0.64065677	-1.30908855	0.66843178	2.68975625	2.65172495	0.0380313000000001
 	 	 	 	 	 	 	 	 	1.84629405	2.5919821	-0.74568805	-2.25228275	-0.18426077	-2.06802198
 	 	 	 	 	 	 	 	 	-2.70222955	-4.26293075		1.76871645	1.5004541	0.26826235
 	 	 	 	 	 	 	 	 	-2.35187365	-3.6642487		1.8595527	1.80654375	0.0530089500000002
 	 	 	 	 	 	 	 	 	-0.126496992	0.544007585	-0.670504577	2.17403725	1.9908185	0.18321875
 	 	 	 	 	 	 	 	 	2.67112385	1.8863106	0.78481325	1.66401735	2.9098469	-1.24582955
 	 	 	 	 	 	 	 	 	4.3514557	3.69906115	0.65239455	1.84922425	2.50534345	-0.6561192
 	 	 	 	 	 	 	 	 	-2.2308889	-5.17858775		1.5100906	1.44663555	0.06345505
 	 	 	 	 	 	 	 	 	-7.2117846	-5.4798391		5.56876435	4.99590565	0.5728587
 	 	 	 	 	 	 	 	 	2.0498076	1.16308625	0.88672135	3.3274306	3.87298035	-0.54554975
 	 	 	 	 	 	 	 	 	-6.3264525	-5.9426689		3.0076357	2.8176699	0.1899658
 	 	 	 	 	 	 	 	 	-6.72024575	-6.54398085		-0.40464196	0.82924235	-1.23388431
 	 	 	 	 	 	 	 	 	-2.9020698	-2.6713378		0.912524135	2.7113795	-1.798855365
 	 	 	 	 	 	 	 	 	-3.36745345	-3.24920045		-2.7578218	-0.82765987	-1.93016193
 	 	 	 	 	 	 	 	 	-4.57043975	-4.39417485		2.3702871	2.63692705	-0.26663995
 	 	 	 	 	 	 	 	 	-1.38105575	1.85726245	-3.2383182	2.09996565	1.06218575	1.0377799
 	 	 	 	 	 	 	 	 	-6.4675395	-6.2912748		-6.5766987	-6.4004338	
 	 	 	 	 	 	 	 	 	-7.04269625	-6.94243315		0.807724865	0.54683095	0.260893915
 	 	 	 	 	 	 	 	 	-3.40790655	-2.9553712		-2.7750241	-7.3402195	
 	 	 	 	 	 	 	 	 	-5.4494635	-5.1971972		2.02655355	1.52834415	0.4982094
 	 	 	 	 	 	 	 	 	-4.5292172	-3.82350575		2.3673682	2.10538215	0.26198605
 	 	 	 	 	 	 	 	 	-4.7528555	-4.5765908		0.9922027	-1.1222584	2.1144611
 	 	 	 	 	 	 	 	 	-4.19537	-6.36726725		1.49122635	2.07895105	-0.5877247
 	 	 	 	 	 	 	 	 	-3.0174308	-2.54868485		6.012711	7.037264	-1.024553
 	 	 	 	 	 	 	 	 	1.01856238	2.37920065	-1.36063827	-4.32292715	-8.847813	
 	 	 	 	 	 	 	 	 	2.08002885	2.3252312	-0.24520235	-6.5683475	-5.81608105	
 	 	 	 	 	 	 	 	 	-6.8025002	-6.70223715		-4.8229815	-4.64671685	
 	 	 	 	 	 	 	 	 	1.9921588	2.43500935	-0.44285055	1.1723589	0.813460885	0.358898015
 	 	 	 	 	 	 	 	 	-5.9481465	-5.77188185		-4.03202045	-2.14502365	
 	 	 	 	 	 	 	 	 	4.75203225	4.226854	0.525178250000001	2.4951919	5.24467945	-2.74948755
 	 	 	 	 	 	 	 	 	-5.445864	-5.8456011		-4.91312645	-4.73686165	
 	 	 	 	 	 	 	 	 	-5.16927425	-4.99300985		3.8647119	3.16774725	0.69696465
 	 	 	 	 	 	 	 	 	0.0022443315	-0.6823529	0.6845972315	2.9254676	4.0520625	-1.1265949
 	 	 	 	 	 	 	 	 	-6.2234665	-6.04720185		1.8024278	0.798798475	1.003629325
 	 	 	 	 	 	 	 	 	-5.6551565	-6.79185865		-0.58654175	-0.066194559	-0.520347191
 	 	 	 	 	 	 	 	 	-4.3014338	-6.27717225		-6.8848213	-6.70855645	
 	 	 	 	 	 	 	 	 	-5.107984	-3.5632366		-3.01155805	-3.1350242	
 	 	 	 	 	 	 	 	 	-6.4596594	-6.28339455		0.346720475	0.70997265	-0.363252175
 	 	 	 	 	 	 	 	 	-2.94194055	-3.7656759		1.1047231	0.17078009	0.93394301
 	 	 	 	 	 	 	 	 	-5.80596185	-5.629697		1.3305261	0.931059765	0.399466335
 	 	 	 	 	 	 	 	 	4.68741675	4.63108205	0.0563346999999998	0.39996146	0.610996665	-0.211035205
 	 	 	 	 	 	 	 	 	-6.24327255	-5.5670078		2.4686395	2.35999075	0.10864875
 	 	 	 	 	 	 	 	 	1.47769825	-5.87735985	7.3550581	-0.696441635	-0.77365692	0.077215285
 	 	 	 	 	 	 	 	 	0.43555667	2.1150217	-1.67946503	0.5549747	0.322180005	0.232794695
 	 	 	 	 	 	 	 	 	-3.4798373	-3.30357245		-6.5538335	-6.45357015	
 	 	 	 	 	 	 	 	 	-4.241405	-4.14114205		-0.2577261765	0.517667425	-0.7753936015
 	 	 	 	 	 	 	 	 	-4.859376	-4.1071098		7.1039841	7.494821	-0.3908369
 	 	 	 	 	 	 	 	 	-3.1678933	-2.99162865		3.66255295	3.42137345	0.2411795
 	 	 	 	 	 	 	 	 	2.05381175	3.0700146	-1.01620285	0.84057668	2.123927	-1.28335032
 	 	 	 	 	 	 	 	 	2.09785475	1.6311518	0.46670295	2.07466975	3.7395238	-1.66485405
 	 	 	 	 	 	 	 	 	-2.94458245	-2.3921608		2.81437965	4.3494986	-1.53511895
 	 	 	 	 	 	 	 	 	0.147820639	-3.22640345	3.374224089	-5.4964393	-5.32017445	
 	 	 	 	 	 	 	 	 	-5.53873085	-5.362466		-4.15521665	-6.5844	
 	 	 	 	 	 	 	 	 	-1.64886395	-5.37052885		-4.20386675	-6.63305075	
 	 	 	 	 	 	 	 	 	-5.57414335	-6.26636145		-6.42939835	-6.8291352	
 	 	 	 	 	 	 	 	 	-1.28956165	-2.78078905		-2.9527289	-4.437428	
 	 	 	 	 	 	 	 	 	-3.6113544	-5.3885348		-6.00184965	-5.82558475	
 	 	 	 	 	 	 	 	 	0.33942208	-2.51014435	2.84956643	-7.370908	-7.1946432	
 	 	 	 	 	 	 	 	 	-0.397790492	-2.3042518	1.906461308	-6.47593565	-6.29967125	
 	 	 	 	 	 	 	 	 	-1.58128005	-5.13759425		-1.1337385	-3.0105737	
 	 	 	 	 	 	 	 	 	-4.8400453	-6.769229		-5.05165695	-6.9513938	
 	 	 	 	 	 	 	 	 	-8.1201845	-7.1514382		1.32003375	1.5002955	-0.18026175
 	 	 	 	 	 	 	 	 	-8.28989325	-8.11362775		4.2270425	4.26900055	-0.0419580499999999
 	 	 	 	 	 	 	 	 	-3.5689447	-2.624271		5.1589458	4.96378115	0.19516465
 	 	 	 	 	 	 	 	 	-7.4631672	-7.286903		4.16101385	4.69357755	-0.5325637
 	 	 	 	 	 	 	 	 	-3.64306635	-7.64100165		2.7457151	2.77346845	-0.0277533500000002
 	 	 	 	 	 	 	 	 	-0.536031435	-1.358425415	0.82239398	4.87880175	5.20672765	-0.327925899999999
 	 	 	 	 	 	 	 	 	-3.1479795	-0.634618625	-2.513360875	-1.82345995	2.05039345	-3.8738534
 	 	 	 	 	 	 	 	 	-6.9897828	-6.8135182		3.4669323	3.7107561	-0.2438238
 	 	 	 	 	 	 	 	 	-7.56656885	-7.466306		-4.04057975	-3.5044496	
 	 	 	 	 	 	 	 	 	-1.58691265	-1.37455695		6.61021915	6.84882385	-0.238604700000001
 	 	 	 	 	 	 	 	 	-4.1271575	-6.620394		5.18312435	4.5900314	0.59309295
 	 	 	 	 	 	 	 	 	1.99490745	1.55734385	0.4375636	-6.0180382	-5.8417735	
 	 	 	 	 	 	 	 	 	-5.61775025	-6.9414854		-1.5845424	-1.8455121	
 	 	 	 	 	 	 	 	 	-5.4265449	-5.25028015		-6.3961955	-6.21993085	
 	 	 	 	 	 	 	 	 	-7.4918221	-7.39155885		-4.99017405	-4.8139092	
 	 	 	 	 	 	 	 	 	-5.71268735	-5.5364225		-7.00429915	-6.9040362	
 	 	 	 	 	 	 	 	 	-2.08278525	-4.9617325		-5.3566345	-5.54885275	
 	 	 	 	 	 	 	 	 	-7.044622	-6.86835745		-5.0710125	-5.97074965	
 	 	 	 	 	 	 	 	 	-1.72340875	-2.8396253		-3.3496014	-0.43062331	-2.91897809
 	 	 	 	 	 	 	 	 	2.3789615	2.57119345	-0.19223195	-2.60263895	-2.2625869	
 	 	 	 	 	 	 	 	 	-1.9710276	-4.08120795		-3.805323	-3.62905815	
 	 	 	 	 	 	 	 	 	7.55487895	6.70204735	0.8528316	-0.7738974	-3.7168351	2.9429377
 	 	 	 	 	 	 	 	 	3.545213	3.50208775	0.0431252500000001	1.33032725	2.0857271	-0.75539985
 	 	 	 	 	 	 	 	 	1.5983643	2.4595577	-0.8611934	2.3396632	3.6918988	-1.3522356
 	 	 	 	 	 	 	 	 	-7.162912	-8.2236125		-4.4887155	-4.31245075	
 	 	 	 	 	 	 	 	 	-3.80560475	-5.836859		2.0968914	1.8929816	0.203909799999999
 	 	 	 	 	 	 	 	 	-1.31954085	0.058016725	-1.377557575	-3.57488095	-4.3431008	
 	 	 	 	 	 	 	 	 	-4.86758075	-6.5394783		-3.6147324	-3.51446925	
 	 	 	 	 	 	 	 	 	-4.51643	-4.5828787		-7.0776572	-5.825391	
 	 	 	 	 	 	 	 	 	-3.48834695	-5.1623022		1.0749548	0.77692153	0.29803327
 	 	 	 	 	 	 	 	 	-4.40863465	-7.1302995		-6.41144985	-5.1591836	
 	 	 	 	 	 	 	 	 	-0.827082385	-5.4455216	4.618439215	-3.1341757	-2.7188872	
 	 	 	 	 	 	 	 	 	0.9321046	-0.030246375	0.962350975	1.39567435	2.35182035	-0.956145999999999
 	 	 	 	 	 	 	 	 	-5.04988035	-4.8736155		-5.2550309	-5.0787661	
 	 	 	 	 	 	 	 	 	2.31748855	2.0350459	0.28244265	-4.74731735	-2.5913737	
 	 	 	 	 	 	 	 	 	4.533144	-5.55038915	10.08353315	-6.7747983	-6.59853385	
 	 	 	 	 	 	 	 	 	-2.0354739	-6.897782		-6.6635001	-6.6392386	
 	 	 	 	 	 	 	 	 	-4.337563	-7.2169792		-1.34653865	-0.0776188	-1.26891985
 	 	 	 	 	 	 	 	 	3.13278365	6.0521885	-2.91940485	-6.58551935	-6.40925425	
 	 	 	 	 	 	 	 	 	-5.17203285	-4.9957682		-6.4764935	-6.30022905	
 	 	 	 	 	 	 	 	 	-2.53469585	-2.3909787		2.22071265	2.6498232	-0.42911055
 	 	 	 	 	 	 	 	 	5.2295217	5.465753	-0.236231300000001	1.24944955	3.2460848	-1.99663525
 	 	 	 	 	 	 	 	 	5.33055185	5.540518	-0.209966150000001	1.6802288	2.68124855	-1.00101975
 	 	 	 	 	 	 	 	 	-5.61774535	-5.44148085		-5.16235495	-4.98609	
 	 	 	 	 	 	 	 	 	0.390840575	-4.71359185	5.104432425	-5.22744985	-5.05118515	
 	 	 	 	 	 	 	 	 	-6.3636723	-6.76340845		5.4885305	5.74818655	-0.25965605
 	 	 	 	 	 	 	 	 	7.39809	7.1435522	0.2545378	-6.05511965	-5.8788547	
 	 	 	 	 	 	 	 	 	-1.2799325	-0.94616345	-0.33376905	-0.559080528	-0.233975475	-0.325105053
 	 	 	 	 	 	 	 	 	-3.20337405	-3.9159131		-6.1036058	-5.3513397	
 	 	 	 	 	 	 	 	 	4.59642125	5.81898785	-1.2225666	-6.4137828	-6.237518	
 	 	 	 	 	 	 	 	 	-5.8079855	-5.6317208		-4.8354752	-0.039477385	-4.795997815
 	 	 	 	 	 	 	 	 	-1.5547516	0.45418106	-2.00893266	-6.1003915	-6.57613075	
 	 	 	 	 	 	 	 	 	1.26373575	0.2428669625	1.0208687875	-5.49313405	-5.316869	
 	 	 	 	 	 	 	 	 	-6.75377655	-6.577512		-6.4602235	-6.28395875	
 	 	 	 	 	 	 	 	 	-1.3592134	-0.7389559	-0.6202575	-5.4731425	-2.12267745	
 	 	 	 	 	 	 	 	 	-0.105018095	-3.21541545	3.110397355	-5.0131345	-5.41287075	
 	 	 	 	 	 	 	 	 	-2.6294024	-1.8551452		-5.79400615	1.17250582	-6.96651197
 	 	 	 	 	 	 	 	 	2.13692105	2.3703602	-0.23343915	-7.15400765	-6.977743	
 	 	 	 	 	 	 	 	 	-1.29505905	-2.0248802		-5.3820441	-5.85778235	
 	 	 	 	 	 	 	 	 	-1.8870749	-1.19254718		-4.9137245	-2.6524973	
 	 	 	 	 	 	 	 	 	-3.9905236	-5.20556285		-3.29760525	-2.5101444	
 	 	 	 	 	 	 	 	 	-0.924541225	-1.6752013	0.750660075	-4.30975805	-3.63349315	
 	 	 	 	 	 	 	 	 	-0.39950412	0.691111715	-1.090615835	-4.16092075	-3.1506469	
 	 	 	 	 	 	 	 	 	1.1807181	-0.564671285	1.745389385	-7.29985855	-7.123594	
 	 	 	 	 	 	 	 	 	1.72821495	2.32433675	-0.5961218	-4.18438135	-4.00811645	
 	 	 	 	 	 	 	 	 	-4.3712085	-4.19494375		-6.6096289	-6.43336415	
 	 	 	 	 	 	 	 	 	2.6324975	2.65719635	-0.0246988499999996	-3.42224785	-1.33177495	
 	 	 	 	 	 	 	 	 	2.7283039	3.4940072	-0.7657033	-6.64976215	-6.397496	
 	 	 	 	 	 	 	 	 	1.94185985	1.069292325	0.872567525	2.0669827	1.3589043	0.7080784
 	 	 	 	 	 	 	 	 	-0.32907395	-0.77698524	0.44791129	-5.275874	-6.1756102	
 	 	 	 	 	 	 	 	 	-0.51004196	-0.5004519305	-0.00959002949999999	-2.4866656	-3.17888375	
 	 	 	 	 	 	 	 	 	4.432483	4.5210673	-0.0885843000000008	1.76465045	1.74543805	0.0192124
 	 	 	 	 	 	 	 	 	1.2040171	1.9567787	-0.7527616	1.203616	1.44760015	-0.24398415
 	 	 	 	 	 	 	 	 	1.21744225	1.6570023	-0.43956005	-1.70395775	-1.14816335	
 	 	 	 	 	 	 	 	 	6.8656355	7.1127282	-0.2470927	-1.77511015	-0.46120645	-1.3139037
 	 	 	 	 	 	 	 	 	4.3818553	5.41571515	-1.03385985	1.50304985	1.1941201	0.30892975
 	 	 	 	 	 	 	 	 	-2.2693753	-6.50955535		-5.5408665	-5.36460185	
 	 	 	 	 	 	 	 	 	1.64407035	2.4065155	-0.76244515	-5.43685085	-5.3365875	
 	 	 	 	 	 	 	 	 	0.522073038	1.43371805	-0.911645012	-7.7848715	-5.87164065	
 	 	 	 	 	 	 	 	 	-4.5985145	-6.3667348		-5.50193095	-5.32566615	
 	 	 	 	 	 	 	 	 	-6.4920307	-6.315766		-6.1554145	-7.2161155	
 	 	 	 	 	 	 	 	 	2.48046685	5.60312155	-3.1226547	-3.5474638	-3.8508783	
 	 	 	 	 	 	 	 	 	1.07839887	-6.38957325	7.46797212	-1.09678119	-2.87396155	
 	 	 	 	 	 	 	 	 	-0.309423795	-0.933969	0.624545205	-0.64065677	-1.30908855	0.66843178
 	 	 	 	 	 	 	 	 	-4.211622	0.1333883	-4.3450103	1.84629405	2.5919821	-0.74568805
 	 	 	 	 	 	 	 	 	3.1085819	2.4885482	0.6200337	-2.70222955	-4.26293075	
 	 	 	 	 	 	 	 	 	-6.995245	-6.81898045		-2.35187365	-3.6642487	
 	 	 	 	 	 	 	 	 	-6.377197	-6.2009325		-0.126496992	0.544007585	-0.670504577
 	 	 	 	 	 	 	 	 	5.1705983	5.52869815	-0.35809985	2.67112385	1.8863106	0.78481325
 	 	 	 	 	 	 	 	 	-4.97524785	-4.95098615		4.3514557	3.69906115	0.65239455
 	 	 	 	 	 	 	 	 	6.4658142	6.02528025	0.440533950000001	-2.2308889	-5.17858775	
 	 	 	 	 	 	 	 	 	2.02681545	0.42241166	1.60440379	-7.2117846	-5.4798391	
 	 	 	 	 	 	 	 	 	1.6806635	-3.6974156	5.3780791	2.0498076	1.16308625	0.88672135
 	 	 	 	 	 	 	 	 	4.4829225	4.9934325	-0.51051	-6.3264525	-5.9426689	
 	 	 	 	 	 	 	 	 	4.20141185	4.86285015	-0.6614383	-6.72024575	-6.54398085	
 	 	 	 	 	 	 	 	 	-5.44490885	-5.268644		-2.9020698	-2.6713378	
 	 	 	 	 	 	 	 	 	4.4217894	4.8331653	-0.4113759	-3.36745345	-3.24920045	
 	 	 	 	 	 	 	 	 	-6.0373785	-6.1535953		-4.57043975	-4.39417485	
 	 	 	 	 	 	 	 	 	-2.38819205	-1.6793798		-1.38105575	1.85726245	-3.2383182
 	 	 	 	 	 	 	 	 	-2.0715013	1.10848735	-3.17998865	-6.4675395	-6.2912748	
 	 	 	 	 	 	 	 	 	0.757107725	-1.8289061	2.586013825	-7.04269625	-6.94243315	
 	 	 	 	 	 	 	 	 	-0.52300533	-3.17058965	2.64758432	-3.40790655	-2.9553712	
 	 	 	 	 	 	 	 	 	5.3228157	4.99577455	0.327041149999999	-5.4494635	-5.1971972	
 	 	 	 	 	 	 	 	 	0.91249188	-5.52118615	6.43367803	-4.5292172	-3.82350575	
 	 	 	 	 	 	 	 	 	2.73592355	5.52457265	-2.7886491	-4.7528555	-4.5765908	
 	 	 	 	 	 	 	 	 	-3.3917177	-2.83800925		-4.19537	-6.36726725	
 	 	 	 	 	 	 	 	 	-4.02205115	-5.2142695		-3.0174308	-2.54868485	
 	 	 	 	 	 	 	 	 	-4.0908762	-5.3590958		1.01856238	2.37920065	-1.36063827
 	 	 	 	 	 	 	 	 	-3.40923725	-6.873616		2.08002885	2.3252312	-0.24520235
 	 	 	 	 	 	 	 	 	-5.23391045	-2.3482509		-6.8025002	-6.70223715	
 	 	 	 	 	 	 	 	 	-0.19790331	2.85545445	-3.05335776	1.9921588	2.43500935	-0.44285055
 	 	 	 	 	 	 	 	 	-2.9086462	-6.9693468		-5.9481465	-5.77188185	
 	 	 	 	 	 	 	 	 	-6.732971	-7.0567062		4.75203225	4.226854	0.525178250000001
 	 	 	 	 	 	 	 	 	-2.37420865	-1.7499429		-5.445864	-5.8456011	
 	 	 	 	 	 	 	 	 	-3.85852335	-6.05074135		-5.16927425	-4.99300985	
 	 	 	 	 	 	 	 	 	-0.825219175	-0.693907915	-0.13131126	0.0022443315	-0.6823529	0.6845972315
 	 	 	 	 	 	 	 	 	2.31084515	3.4477911	-1.13694595	-6.2234665	-6.04720185	
 	 	 	 	 	 	 	 	 	0.398471087	0.9676988	-0.569227713	-5.6551565	-6.79185865	
 	 	 	 	 	 	 	 	 	3.57963925	4.12533015	-0.5456909	-4.3014338	-6.27717225	
 	 	 	 	 	 	 	 	 	-2.99477145	-3.9585608		-5.107984	-3.5632366	
 	 	 	 	 	 	 	 	 	3.35651765	3.7263639	-0.36984625	-6.4596594	-6.28339455	
 	 	 	 	 	 	 	 	 	1.7082077	0.675631345	1.032576355	-2.94194055	-3.7656759	
 	 	 	 	 	 	 	 	 	-4.91147685	-4.735212		-5.80596185	-5.629697	
 	 	 	 	 	 	 	 	 	-5.2017739	-5.9291867		4.68741675	4.63108205	0.0563346999999998
 	 	 	 	 	 	 	 	 	2.949834	3.5527283	-0.6028943	-6.24327255	-5.5670078	
 	 	 	 	 	 	 	 	 	3.85455585	3.17897115	0.6755847	1.47769825	-5.87735985	7.3550581
 	 	 	 	 	 	 	 	 	3.6175427	2.55802475	1.05951795	0.43555667	2.1150217	-1.67946503
 	 	 	 	 	 	 	 	 	0.9539788	1.3346502	-0.3806714	-3.4798373	-3.30357245	
 	 	 	 	 	 	 	 	 	1.34387195	-1.185559065	2.529431015	-4.241405	-4.14114205	
 	 	 	 	 	 	 	 	 	-4.0683223	-3.0995762		-4.859376	-4.1071098	
 	 	 	 	 	 	 	 	 	-0.279175825	0.741930315	-1.02110614	-3.1678933	-2.99162865	
 	 	 	 	 	 	 	 	 	-5.6878455	-5.51158095		3.72329155	4.5074555	-0.78416395
 	 	 	 	 	 	 	 	 	-6.97087585	-6.7946115		2.05381175	3.0700146	-1.01620285
 	 	 	 	 	 	 	 	 	-5.01251485	-6.14921725		2.09785475	1.6311518	0.46670295
 	 	 	 	 	 	 	 	 	0.35572349	-0.3178042165	0.6735277065	-2.94458245	-2.3921608	
 	 	 	 	 	 	 	 	 	4.31593515	4.15212715	0.163808	-0.201438495	0.84968093	-1.051119425
 	 	 	 	 	 	 	 	 	-6.99719045	-5.74492425		0.147820639	-3.22640345	3.374224089
 	 	 	 	 	 	 	 	 	0.38476186	3.35542655	-2.97066469	-5.53873085	-5.362466	
 	 	 	 	 	 	 	 	 	-0.27953848	3.48890365	-3.76844213	-1.64886395	-5.37052885	
 	 	 	 	 	 	 	 	 	4.1890783	2.9325426	1.2565357	-5.57414335	-6.26636145	
 	 	 	 	 	 	 	 	 	-0.769523935	0.987678175	-1.75720211	-1.28956165	-2.78078905	
 	 	 	 	 	 	 	 	 	-2.32842745	-3.5686077		-3.6113544	-5.3885348	
 	 	 	 	 	 	 	 	 	-5.5309799	-7.167682		0.33942208	-2.51014435	2.84956643
 	 	 	 	 	 	 	 	 	-1.3718095	-5.97624165		-0.397790492	-2.3042518	1.906461308
 	 	 	 	 	 	 	 	 	2.596393	4.63531585	-2.03892285	-1.58128005	-5.13759425	
 	 	 	 	 	 	 	 	 	-1.29728925	0.1993279555	-1.4966172055	-4.8400453	-6.769229	
 	 	 	 	 	 	 	 	 	3.01833965	3.35049535	-0.3321557	-8.1201845	-7.1514382	
 	 	 	 	 	 	 	 	 	-6.1491157	-5.972851		-8.28989325	-8.11362775	
 	 	 	 	 	 	 	 	 	-2.8117014	-2.0238532		-3.36014475	-3.8153975	
 	 	 	 	 	 	 	 	 	-5.5504385	-5.37417385		-3.5689447	-2.624271	
 	 	 	 	 	 	 	 	 	-6.17684765	-4.92458165		-7.4631672	-7.286903	
 	 	 	 	 	 	 	 	 	-1.8439021	-6.7135922		-3.64306635	-7.64100165	
 	 	 	 	 	 	 	 	 	-3.49529645	-6.66719315		-0.536031435	-1.358425415	0.82239398
 	 	 	 	 	 	 	 	 	-5.3198963	-5.1436315		-3.1479795	-0.634618625	-2.513360875
 	 	 	 	 	 	 	 	 	2.08014055	1.30029315	0.7798474	-6.9897828	-6.8135182	
 	 	 	 	 	 	 	 	 	-4.7558237	2.34766745	-7.10349115	-7.56656885	-7.466306	
 	 	 	 	 	 	 	 	 	2.2513753	2.73158275	-0.48020745	-1.58691265	-1.37455695	
 	 	 	 	 	 	 	 	 	0.58570358	1.385395	-0.79969142	-4.1271575	-6.620394	
 	 	 	 	 	 	 	 	 	-3.04526735	-1.201724725		1.99490745	1.55734385	0.4375636
 	 	 	 	 	 	 	 	 	2.72558185	2.76980435	-0.0442225000000001	-5.61775025	-6.9414854	
 	 	 	 	 	 	 	 	 	-1.61193145	-1.153564665		-5.4265449	-5.25028015	
 	 	 	 	 	 	 	 	 	-5.98683335	-6.46257185		-7.4918221	-7.39155885	
 	 	 	 	 	 	 	 	 	-5.03250785	-4.2712805		-5.71268735	-5.5364225	
 	 	 	 	 	 	 	 	 	-3.99081575	-5.59807155		-2.08278525	-4.9617325	
 	 	 	 	 	 	 	 	 	-5.4379382	-5.33767525		-7.044622	-6.86835745	
 	 	 	 	 	 	 	 	 	1.3411514	-0.5312901225	1.8724415225	-1.72340875	-2.8396253	
 	 	 	 	 	 	 	 	 	0.538141465	1.12255305	-0.584411585	2.3789615	2.57119345	-0.19223195
 	 	 	 	 	 	 	 	 	0.78400215	1.4420295	-0.65802735	-1.9710276	-4.08120795	
 	 	 	 	 	 	 	 	 	3.5641935	3.60805605	-0.0438625500000001	7.55487895	6.70204735	0.8528316
 	 	 	 	 	 	 	 	 	5.6010603	4.26471515	1.33634515	3.545213	3.50208775	0.0431252500000001
 	 	 	 	 	 	 	 	 	1.732489	2.56115475	-0.82866575	1.5983643	2.4595577	-0.8611934
 	 	 	 	 	 	 	 	 	6.428234	5.8583422	0.5698918	-7.162912	-8.2236125	
 	 	 	 	 	 	 	 	 	-2.41387655	1.2961478	-3.71002435	-3.80560475	-5.836859	
 	 	 	 	 	 	 	 	 	5.2016363	5.04053785	0.161098450000001	-1.31954085	0.058016725	-1.377557575
 	 	 	 	 	 	 	 	 	1.61775405	3.5537572	-1.93600315	-4.86758075	-6.5394783	
 	 	 	 	 	 	 	 	 	2.3283756	2.01248135	0.31589425	-4.51643	-4.5828787	
 	 	 	 	 	 	 	 	 	-4.45406875	-0.32502705	-4.1290417	-3.48834695	-5.1623022	
 	 	 	 	 	 	 	 	 	3.22271635	2.9621502	0.26056615	-4.40863465	-7.1302995	
 	 	 	 	 	 	 	 	 	-4.6537149	-4.47745015		-0.827082385	-5.4455216	4.618439215
 	 	 	 	 	 	 	 	 	1.275198815	1.3044618	-0.0292629849999999	0.9321046	-0.030246375	0.962350975
 	 	 	 	 	 	 	 	 	2.3085723	1.69882455	0.60974775	-5.04988035	-4.8736155	
 	 	 	 	 	 	 	 	 	1.02522212	-0.7741989	1.79942102	2.31748855	2.0350459	0.28244265
 	 	 	 	 	 	 	 	 	-7.27936675	-4.1699779		4.533144	-5.55038915	10.08353315
 	 	 	 	 	 	 	 	 	-1.56603585	0.38040465	-1.9464405	-2.0354739	-6.897782	
 	 	 	 	 	 	 	 	 	1.20301595	1.1712108	0.0318051499999998	-4.337563	-7.2169792	
 	 	 	 	 	 	 	 	 	-6.58293035	-6.40666555		3.13278365	6.0521885	-2.91940485
 	 	 	 	 	 	 	 	 	2.2652682	1.3394661	0.9258021	-5.17203285	-4.9957682	
 	 	 	 	 	 	 	 	 	-3.287192	-3.17369275		-2.53469585	-2.3909787	
